true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
1,-5,0.948244601,-5.520618248,1,1,9,0.520618248,0.051755399,,,
1,-4,1.533740115,-3.73237319,1,1,9,0.26762681,0.533740115,,,
1,-3,0.965036358,-3.250982912,1,1,9,0.250982912,0.034963642,,,
1,-2,1.049348371,-1.924453552,1,1,9,0.075546448,0.049348371,,,
1.3,-10,1.482883829,-5.854691152,1,1,9,4.145308848,0.182883829,,,
1.3,-9,1.198429655,-7.01268576,1,1,9,1.98731424,0.101570345,,,
1.3,-8,1.164590977,-6.505661556,1,1,9,1.494338444,0.135409023,,,
1.3,-7,0.969608131,-7.040392256,1,1,9,0.040392256,0.330391869,,,
1.3,-6,1.154164105,-6.815669258,1,1,9,0.815669258,0.145835895,,,
1.3,-5,1.40743196,-5.480859035,1,1,9,0.480859035,0.10743196,,,
1.3,-4,0.860667493,-3.960154374,1,1,9,0.039845626,0.439332507,,,
1.3,-3,1.454570577,-3.004200988,1,1,9,0.004200988,0.154570577,,,
1.3,-2,0.944412657,-1.799026176,1,1,9,0.200973824,0.355587343,,,
1.6,-10,1.454404554,-7.28250398,1,1,9,2.71749602,0.145595446,,,
1.6,-9,1.577964454,-7.467785147,1,1,9,1.532214853,0.022035546,,,
1.6,-8,1.525309992,-6.803317278,1,1,9,1.196682722,0.074690008,,,
1.6,-7,1.332459662,-5.291295769,1,1,9,1.708704231,0.267540338,,,
1.6,-6,1.817438005,-6.827762072,1,1,9,0.827762072,0.217438005,,,
1.6,-5,1.535642055,-6.268973992,1,1,9,1.268973992,0.064357945,,,
1.6,-4,1.564900382,-4.739530558,1,1,9,0.739530558,0.035099618,,,
1.6,-3,1.038249745,-4.429667243,1,1,9,1.429667243,0.561750255,,,
1.6,-2,1.513224472,-2.117400202,1,1,9,0.117400202,0.086775528,,,
1.9,-10,1.997840961,-5.433889361,1,1,9,4.566110639,0.097840961,,,
1.9,-9,1.673369531,-6.87930911,1,1,9,2.12069089,0.226630469,,,
1.9,-8,1.782457719,-7.163423454,1,1,9,0.836576546,0.117542281,,,
1.9,-7,1.093966424,-6.405093169,1,1,9,0.594906831,0.806033576,,,
1.9,-6,1.606712237,-5.472847231,1,1,9,0.527152769,0.293287763,,,
1.9,-5,1.809520008,-5.17139837,1,1,9,0.17139837,0.090479992,,,
1.9,-4,2.056046691,-3.747147896,1,1,9,0.252852104,0.156046691,,,
1.9,-3,1.818764808,-5.184467727,1,1,9,2.184467727,0.081235192,,,
1.9,-2,1.446317917,-3.989156517,1,1,9,1.989156517,0.453682083,,,
2.2,-10,2.288595111,-6.393885422,1,1,9,3.606114578,0.088595111,,,
2.2,-9,1.502351894,-6.790319514,1,1,9,2.209680486,0.697648106,,,
2.2,-8,1.954732069,-6.450359692,1,1,9,1.549640308,0.245267931,,,
2.2,-7,1.706817993,-6.735584949,1,1,9,0.264415051,0.493182007,,,
2.2,-6,1.743464672,-5.904085958,1,1,9,0.095914042,0.456535328,,,
2.2,-5,2.125937889,-6.003581119,1,1,9,1.003581119,0.074062111,,,
2.2,-4,1.41273791,-3.374444984,1,1,9,0.625555016,0.78726209,,,
2.2,-3,1.611467228,-5.911155076,1,1,9,2.911155076,0.588532772,,,
2.2,-2,1.387747097,-3.217559262,1,1,9,1.217559262,0.812252903,,,
2.5,-10,2.197150199,-6.472846654,1,1,9,3.527153346,0.302849801,,,
2.5,-9,2.411687668,-6.178849658,1,1,9,2.821150342,0.088312332,,,
2.5,-8,1.988407627,-6.738711713,1,1,9,1.261288287,0.511592373,,,
2.5,-7,1.643754962,-5.881495704,1,1,9,1.118504296,0.856245038,,,
2.5,-6,2.03179616,-6.268342492,1,1,9,0.268342492,0.46820384,,,
2.5,-5,1.548949777,-5.296922357,1,1,9,0.296922357,0.951050223,,,
2.5,-4,1.775197559,-6.234152759,1,1,9,2.234152759,0.724802441,,,
2.5,-3,1.969124994,-5.085067164,1,1,9,2.085067164,0.530875006,,,
2.5,-2,1.700975568,-2.66637066,1,1,9,0.66637066,0.799024432,,,
0.1,-10,0.163508781,-7.686694189,1,1,10,2.313305811,0.063508781,,,
0.1,-9,0.152990518,-7.574799692,1,1,10,1.425200308,0.052990518,,,
0.1,-8,0.141433409,-6.036175974,1,1,10,1.963824026,0.041433409,,,
0.1,-7,0.120765071,-7.533568378,1,1,10,0.533568378,0.020765071,,,
0.1,-6,0.095919545,-5.328465794,1,1,10,0.671534206,0.004080455,,,
0.1,-5,0.135696106,-5.186580259,1,1,10,0.186580259,0.035696106,,,
0.1,-4,0.093899326,-3.904970906,1,1,10,0.095029094,0.006100674,,,
0.1,-3,0.178898104,-2.969353616,1,1,10,0.030646384,0.078898104,,,
0.1,-2,0.110416054,-2.11682212,1,1,10,0.11682212,0.010416054,,,
0.4,-10,0.43946904,-6.904279982,1,1,10,3.095720018,0.03946904,,,
0.4,-9,0.438777713,-7.068343652,1,1,10,1.931656348,0.038777713,,,
0.4,-8,0.361658109,-7.259379512,1,1,10,0.740620488,0.038341891,,,
0.4,-7,0.433435055,-6.664939185,1,1,10,0.335060815,0.033435055,,,
0.4,-6,0.416271768,-5.709430921,1,1,10,0.290569079,0.016271768,,,
0.4,-5,0.334125229,-4.402846972,1,1,10,0.597153028,0.065874771,,,
0.4,-4,0.342910883,-3.740329598,1,1,10,0.259670402,0.057089117,,,
0.4,-3,0.477758847,-2.717401785,1,1,10,0.282598215,0.077758847,,,
0.4,-2,0.351566857,-1.853199703,1,1,10,0.146800297,0.048433143,,,
0.7,-10,0.727031003,-7.868751933,1,1,10,2.131248067,0.027031003,,,
0.7,-9,0.571619232,-6.564129379,1,1,10,2.435870621,0.128380768,,,
0.7,-8,0.629979627,-6.867468268,1,1,10,1.132531732,0.070020373,,,
0.7,-7,0.89219726,-5.979658763,1,1,10,1.020341237,0.19219726,,,
0.7,-6,0.915648673,-5.884865374,1,1,10,0.115134626,0.215648673,,,
0.7,-5,0.724240496,-4.444070397,1,1,10,0.555929603,0.024240496,,,
0.7,-4,0.848438143,-3.407201875,1,1,10,0.592798125,0.148438143,,,
0.7,-3,0.631551467,-3.655397191,1,1,10,0.655397191,0.068448533,,,
0.7,-2,0.715614661,-2.182850181,1,1,10,0.182850181,0.015614661,,,
1,-10,0.96016489,-5.660245665,1,1,10,4.339754335,0.03983511,,,
1,-9,1.694220115,-6.782434923,1,1,10,2.217565077,0.694220115,,,
1,-8,1.24058463,-7.378683724,1,1,10,0.621316276,0.24058463,,,
1,-7,1.101076611,-6.753229051,1,1,10,0.246770949,0.101076611,,,
1,-6,1.01834359,-5.805818891,1,1,10,0.194181109,0.01834359,,,
1,-5,1.104043924,-4.410023657,1,1,10,0.589976343,0.104043924,,,
1,-4,1.137311779,-4.43477584,1,1,10,0.43477584,0.137311779,,,
1,-3,0.84731508,-3.707910228,1,1,10,0.707910228,0.15268492,,,
1,-2,1.043141655,-1.421657118,1,1,10,0.578342882,0.043141655,,,
1.3,-10,1.645306168,-7.287381845,1,1,10,2.712618155,0.345306168,,,
1.3,-9,1.702967567,-5.963406464,1,1,10,3.036593536,0.402967567,,,
1.3,-8,1.001958804,-7.794332799,1,1,10,0.205667201,0.298041196,,,
1.3,-7,1.714232398,-5.908648249,1,1,10,1.091351751,0.414232398,,,
1.3,-6,1.604443798,-4.409347432,1,1,10,1.590652568,0.304443798,,,
1.3,-5,1.056629425,-6.0932895,1,1,10,1.0932895,0.243370575,,,
1.3,-4,1.342757001,-3.839891358,1,1,10,0.160108642,0.042757001,,,
1.3,-3,1.174395465,-2.810625103,1,1,10,0.189374897,0.125604535,,,
1.3,-2,1.041513957,-2.580664693,1,1,10,0.580664693,0.258486043,,,
1.6,-10,1.652544489,-5.852013379,1,1,10,4.147986621,0.052544489,,,
1.6,-9,1.780110527,-7.359576388,1,1,10,1.640423612,0.180110527,,,
1.6,-8,1.685858145,-6.39132416,1,1,10,1.60867584,0.085858145,,,
1.6,-7,1.487655032,-5.75004865,1,1,10,1.24995135,0.112344968,,,
1.6,-6,1.561599214,-4.83528206,1,1,10,1.16471794,0.038400786,,,
1.6,-5,1.920820302,-4.922435662,1,1,10,0.077564338,0.320820302,,,
1.6,-4,1.844228539,-4.161710878,1,1,10,0.161710878,0.244228539,,,
1.6,-3,1.156049082,-2.266331235,1,1,10,0.733668765,0.443950918,,,
1.6,-2,1.376088889,-2.126246694,1,1,10,0.126246694,0.223911111,,,
1.9,-10,2.327513234,-6.066466379,1,1,10,3.933533621,0.427513234,,,
1.9,-9,1.404778264,-6.039930244,1,1,10,2.960069756,0.495221736,,,
1.9,-8,2.179905256,-4.566482326,1,1,10,3.433517674,0.279905256,,,
1.9,-7,1.735840678,-4.339534964,1,1,10,2.660465036,0.164159322,,,
1.9,-6,1.997524205,-6.518872927,1,1,10,0.518872927,0.097524205,,,
1.9,-5,1.324518698,-5.922976596,1,1,10,0.922976596,0.575481302,,,
1.9,-4,1.307209573,-4.375666367,1,1,10,0.375666367,0.592790427,,,
1.9,-3,1.427983403,-3.006652589,1,1,10,0.006652589,0.472016597,,,
1.9,-2,1.61031929,-1.724515353,1,1,10,0.275484647,0.28968071,,,
2.2,-10,1.4605745,-6.006284802,1,1,10,3.993715198,0.7394255,,,
2.2,-9,1.816475497,-6.764321329,1,1,10,2.235678671,0.383524503,,,
2.2,-8,2.081935463,-5.590878187,1,1,10,2.409121813,0.118064537,,,
2.2,-7,1.918022213,-6.541106154,1,1,10,0.458893846,0.281977787,,,
2.2,-6,1.448158187,-6.359734176,1,1,10,0.359734176,0.751841813,,,
2.2,-5,2.019492858,-5.987479739,1,1,10,0.987479739,0.180507142,,,
2.2,-4,1.444012558,-4.473903437,1,1,10,0.473903437,0.755987442,,,
2.2,-3,1.70072264,-5.113457753,1,1,10,2.113457753,0.49927736,,,
2.2,-2,1.342540492,-2.821364648,1,1,10,0.821364648,0.857459508,,,
2.5,-10,2.374945247,-6.883788367,1,1,10,3.116211633,0.125054753,,,
2.5,-9,2.098508543,-6.505224616,1,1,10,2.494775384,0.401491457,,,
2.5,-8,1.585300904,-6.640419943,1,1,10,1.359580057,0.914699096,,,
2.5,-7,1.570324867,-5.878520542,1,1,10,1.121479458,0.929675133,,,
2.5,-6,2.121851067,-6.657229182,1,1,10,0.657229182,0.378148933,,,
2.5,-5,1.762696398,-5.034912205,1,1,10,0.034912205,0.737303602,,,
2.5,-4,1.3342049,-5.565631307,1,1,10,1.565631307,1.1657951,,,
2.5,-3,1.433927012,-5.421236272,1,1,10,2.421236272,1.066072988,,,
2.5,-2,1.771010859,-2.498490372,1,1,10,0.498490372,0.728989141,,,
0.1,-10,0.126777651,-7.490805815,1,2,1,2.509194185,0.026777651,,,
0.1,-9,0.137835032,-7.199578298,1,2,1,1.800421702,0.037835032,,,
0.1,-8,0.056505323,-7.79908971,1,2,1,0.20091029,0.043494677,,,
0.1,-7,0.102108249,-7.215400617,1,2,1,0.215400617,0.002108249,,,
0.1,-6,0.10349165,-5.789724919,1,2,1,0.210275081,0.00349165,,,
0.1,-5,0.091895174,-4.981989891,1,2,1,0.018010109,0.008104826,,,
0.1,-4,0.054677261,-4.696304673,1,2,1,0.696304673,0.045322739,,,
0.1,-3,0.131618337,-2.835850617,1,2,1,0.164149383,0.031618337,,,
0.1,-2,0.122393081,-1.955418546,1,2,1,0.044581454,0.022393081,,,
0.4,-10,0.406608295,-7.151388363,1,2,1,2.848611637,0.006608295,,,
0.4,-9,0.428797599,-6.360575557,1,2,1,2.639424443,0.028797599,,,
0.4,-8,0.443431436,-7.707016057,1,2,1,0.292983943,0.043431436,,,
0.4,-7,0.548790556,-6.174651816,1,2,1,0.825348184,0.148790556,,,
0.4,-6,0.493902823,-6.190112054,1,2,1,0.190112054,0.093902823,,,
0.4,-5,0.353330205,-4.745065848,1,2,1,0.254934152,0.046669795,,,
0.4,-4,0.482300523,-4.199416012,1,2,1,0.199416012,0.082300523,,,
0.4,-3,0.430020069,-3.615393015,1,2,1,0.615393015,0.030020069,,,
0.4,-2,0.339929596,-2.201419053,1,2,1,0.201419053,0.060070404,,,
0.7,-10,0.797138323,-5.809957455,1,2,1,4.190042545,0.097138323,,,
0.7,-9,0.640076723,-6.125827018,1,2,1,2.874172982,0.059923277,,,
0.7,-8,0.927188882,-6.758201949,1,2,1,1.241798051,0.227188882,,,
0.7,-7,0.78344407,-6.932086057,1,2,1,0.067913943,0.08344407,,,
0.7,-6,1.000348503,-4.702849975,1,2,1,1.297150025,0.300348503,,,
0.7,-5,1.053908365,-4.590292333,1,2,1,0.409707667,0.353908365,,,
0.7,-4,0.59102964,-4.747568377,1,2,1,0.747568377,0.10897036,,,
0.7,-3,0.666371429,-3.201757466,1,2,1,0.201757466,0.033628571,,,
0.7,-2,0.873155441,-2.153902913,1,2,1,0.153902913,0.173155441,,,
1,-10,0.810087313,-7.644588666,1,2,1,2.355411334,0.189912687,,,
1,-9,0.864841638,-7.264751942,1,2,1,1.735248058,0.135158362,,,
1,-8,1.297813375,-5.731331326,1,2,1,2.268668674,0.297813375,,,
1,-7,0.918523202,-6.536186546,1,2,1,0.463813454,0.081476798,,,
1,-6,0.803049163,-6.716774342,1,2,1,0.716774342,0.196950837,,,
1,-5,1.180932228,-5.505167842,1,2,1,0.505167842,0.180932228,,,
1,-4,0.925513069,-3.400706586,1,2,1,0.599293414,0.074486931,,,
1,-3,0.985172372,-2.955071323,1,2,1,0.044928677,0.014827628,,,
1,-2,0.859108066,-1.834593346,1,2,1,0.165406654,0.140891934,,,
1.3,-10,1.41155519,-7.342614227,1,2,1,2.657385773,0.11155519,,,
1.3,-9,0.914734693,-6.032898483,1,2,1,2.967101517,0.385265307,,,
1.3,-8,1.787573212,-6.472531874,1,2,1,1.527468126,0.487573212,,,
1.3,-7,1.453890242,-6.576361744,1,2,1,0.423638256,0.153890242,,,
1.3,-6,1.543072765,-6.273683659,1,2,1,0.273683659,0.243072765,,,
1.3,-5,1.370805267,-6.24599563,1,2,1,1.24599563,0.070805267,,,
1.3,-4,1.007206779,-5.658675141,1,2,1,1.658675141,0.292793221,,,
1.3,-3,1.391415214,-4.375251766,1,2,1,1.375251766,0.091415214,,,
1.3,-2,1.145423825,-2.675475605,1,2,1,0.675475605,0.154576175,,,
1.6,-10,1.6723156,-4.644929284,1,2,1,5.355070716,0.0723156,,,
1.6,-9,1.676661885,-6.744485037,1,2,1,2.255514963,0.076661885,,,
1.6,-8,1.200093554,-7.295918592,1,2,1,0.704081408,0.399906446,,,
1.6,-7,1.437093014,-5.292032221,1,2,1,1.707967779,0.162906986,,,
1.6,-6,1.608623907,-5.605239045,1,2,1,0.394760955,0.008623907,,,
1.6,-5,1.070766323,-7.29660697,1,2,1,2.29660697,0.529233677,,,
1.6,-4,1.258738381,-6.431783979,1,2,1,2.431783979,0.341261619,,,
1.6,-3,1.075077731,-5.215626843,1,2,1,2.215626843,0.524922269,,,
1.6,-2,2.136350415,-2.56639178,1,2,1,0.56639178,0.536350415,,,
1.9,-10,1.765049993,-6.257797099,1,2,1,3.742202901,0.134950007,,,
1.9,-9,1.822324875,-6.817136305,1,2,1,2.182863695,0.077675125,,,
1.9,-8,1.653852433,-6.829516475,1,2,1,1.170483525,0.246147567,,,
1.9,-7,1.306075737,-5.014678717,1,2,1,1.985321283,0.593924263,,,
1.9,-6,1.312990366,-6.624482902,1,2,1,0.624482902,0.587009634,,,
1.9,-5,1.640692538,-4.591602516,1,2,1,0.408397484,0.259307462,,,
1.9,-4,1.247977741,-5.391723155,1,2,1,1.391723155,0.652022259,,,
1.9,-3,1.368095556,-3.317390701,1,2,1,0.317390701,0.531904444,,,
1.9,-2,1.469203646,-4.074747907,1,2,1,2.074747907,0.430796354,,,
2.2,-10,2.096810863,-5.791272191,1,2,1,4.208727809,0.103189137,,,
2.2,-9,1.647500664,-6.265832591,1,2,1,2.734167409,0.552499336,,,
2.2,-8,2.102442192,-6.230495312,1,2,1,1.769504688,0.097557808,,,
2.2,-7,1.876650129,-6.500519111,1,2,1,0.499480889,0.323349871,,,
2.2,-6,1.832766703,-4.986529832,1,2,1,1.013470168,0.367233297,,,
2.2,-5,1.750535125,-4.44048624,1,2,1,0.55951376,0.449464875,,,
2.2,-4,1.756263635,-5.733799999,1,2,1,1.733799999,0.443736365,,,
2.2,-3,1.414128011,-3.436926056,1,2,1,0.436926056,0.785871989,,,
2.2,-2,1.554751077,-3.684389145,1,2,1,1.684389145,0.645248923,,,
2.5,-10,1.730711473,-6.692285318,1,2,1,3.307714682,0.769288527,,,
2.5,-9,1.690291484,-6.58136264,1,2,1,2.41863736,0.809708516,,,
2.5,-8,1.645149144,-6.879056308,1,2,1,1.120943692,0.854850856,,,
2.5,-7,1.827742109,-4.813915484,1,2,1,2.186084516,0.672257891,,,
2.5,-6,1.770434689,-6.188595202,1,2,1,0.188595202,0.729565311,,,
2.5,-5,1.949252561,-6.574620617,1,2,1,1.574620617,0.550747439,,,
2.5,-4,1.737469943,-5.612362234,1,2,1,1.612362234,0.762530057,,,
2.5,-3,1.283580964,-5.626811766,1,2,1,2.626811766,1.216419036,,,
2.5,-2,2.257344773,-1.761114927,1,2,1,0.238885073,0.242655227,,,
0.1,-10,0.129506099,-7.569033128,1,2,2,2.430966872,0.029506099,,,
0.1,-9,0.121393745,-8.542481361,1,2,2,0.457518639,0.021393745,,,
0.1,-8,0.120910856,-8.762244576,1,2,2,0.762244576,0.020910856,,,
0.1,-7,0.121524714,-6.448349219,1,2,2,0.551650781,0.021524714,,,
0.1,-6,0.083437427,-6.398730051,1,2,2,0.398730051,0.016562573,,,
0.1,-5,0.048689593,-4.704174452,1,2,2,0.295825548,0.051310407,,,
0.1,-4,0.091871427,-3.860843475,1,2,2,0.139156525,0.008128573,,,
0.1,-3,0.035179361,-3.129997129,1,2,2,0.129997129,0.064820639,,,
0.1,-2,0.153369739,-1.934537368,1,2,2,0.065462632,0.053369739,,,
0.4,-10,0.344054271,-7.709146234,1,2,2,2.290853766,0.055945729,,,
0.4,-9,0.608124139,-6.766331644,1,2,2,2.233668356,0.208124139,,,
0.4,-8,0.548104104,-7.964808755,1,2,2,0.035191245,0.148104104,,,
0.4,-7,0.409005822,-6.498147007,1,2,2,0.501852993,0.009005822,,,
0.4,-6,0.397220669,-5.068307732,1,2,2,0.931692268,0.002779331,,,
0.4,-5,0.41468099,-4.495873146,1,2,2,0.504126854,0.01468099,,,
0.4,-4,0.413243274,-4.125948179,1,2,2,0.125948179,0.013243274,,,
0.4,-3,0.420736689,-3.126582729,1,2,2,0.126582729,0.020736689,,,
0.4,-2,0.286050282,-2.005959917,1,2,2,0.005959917,0.113949718,,,
0.7,-10,0.705715055,-7.685711732,1,2,2,2.314288268,0.005715055,,,
0.7,-9,0.74856732,-6.734549435,1,2,2,2.265450565,0.04856732,,,
0.7,-8,1.122718853,-6.014466073,1,2,2,1.985533927,0.422718853,,,
0.7,-7,0.734533673,-7.288583211,1,2,2,0.288583211,0.034533673,,,
0.7,-6,0.640492527,-6.435856284,1,2,2,0.435856284,0.059507473,,,
0.7,-5,0.729939586,-5.066171043,1,2,2,0.066171043,0.029939586,,,
0.7,-4,0.639112056,-4.746558566,1,2,2,0.746558566,0.060887944,,,
0.7,-3,0.671604802,-3.473394276,1,2,2,0.473394276,0.028395198,,,
0.7,-2,0.839090993,-2.037922441,1,2,2,0.037922441,0.139090993,,,
1,-10,0.850700249,-7.147691913,1,2,2,2.852308087,0.149299751,,,
1,-9,0.9581649,-5.892671071,1,2,2,3.107328929,0.0418351,,,
1,-8,1.205877511,-6.390413923,1,2,2,1.609586077,0.205877511,,,
1,-7,0.948271497,-5.997790895,1,2,2,1.002209105,0.051728503,,,
1,-6,1.013123393,-6.377291438,1,2,2,0.377291438,0.013123393,,,
1,-5,0.873859116,-4.199714463,1,2,2,0.800285537,0.126140884,,,
1,-4,0.76068488,-6.002012774,1,2,2,2.002012774,0.23931512,,,
1,-3,0.854629578,-3.844003967,1,2,2,0.844003967,0.145370422,,,
1,-2,0.907220667,-2.442566451,1,2,2,0.442566451,0.092779333,,,
1.3,-10,1.120688417,-7.114373798,1,2,2,2.885626202,0.179311583,,,
1.3,-9,0.927356822,-6.005324731,1,2,2,2.994675269,0.372643178,,,
1.3,-8,1.787530617,-5.806266909,1,2,2,2.193733091,0.487530617,,,
1.3,-7,1.156533297,-5.629293669,1,2,2,1.370706331,0.143466703,,,
1.3,-6,1.014242299,-6.990324123,1,2,2,0.990324123,0.285757701,,,
1.3,-5,1.38052766,-4.990046286,1,2,2,0.009953714,0.08052766,,,
1.3,-4,1.217742515,-4.196160074,1,2,2,0.196160074,0.082257485,,,
1.3,-3,1.087745115,-3.414283478,1,2,2,0.414283478,0.212254885,,,
1.3,-2,1.323805216,-2.391957676,1,2,2,0.391957676,0.023805216,,,
1.6,-10,1.962244871,-5.597631572,1,2,2,4.402368428,0.362244871,,,
1.6,-9,1.3737023,-5.388440232,1,2,2,3.611559768,0.2262977,,,
1.6,-8,1.505105992,-6.002499997,1,2,2,1.997500003,0.094894008,,,
1.6,-7,1.602355421,-6.067710312,1,2,2,0.932289688,0.002355421,,,
1.6,-6,1.227042211,-4.186223633,1,2,2,1.813776367,0.372957789,,,
1.6,-5,1.529810155,-4.326785295,1,2,2,0.673214705,0.070189845,,,
1.6,-4,1.325948238,-2.932753307,1,2,2,1.067246693,0.274051762,,,
1.6,-3,1.194776346,-3.452950342,1,2,2,0.452950342,0.405223654,,,
1.6,-2,1.524333261,-2.142209865,1,2,2,0.142209865,0.075666739,,,
1.9,-10,1.912747334,-7.115921457,1,2,2,2.884078543,0.012747334,,,
1.9,-9,1.60013523,-6.986761141,1,2,2,2.013238859,0.29986477,,,
1.9,-8,1.32021509,-6.78395155,1,2,2,1.21604845,0.57978491,,,
1.9,-7,1.924525008,-6.541506471,1,2,2,0.458493529,0.024525008,,,
1.9,-6,1.64688844,-6.955862877,1,2,2,0.955862877,0.25311156,,,
1.9,-5,1.751271577,-6.054426114,1,2,2,1.054426114,0.148728423,,,
1.9,-4,1.863244748,-3.722283544,1,2,2,0.277716456,0.036755252,,,
1.9,-3,1.017718245,-4.043095821,1,2,2,1.043095821,0.882281755,,,
1.9,-2,1.385685408,-3.509375357,1,2,2,1.509375357,0.514314592,,,
2.2,-10,2.049291122,-7.00904418,1,2,2,2.99095582,0.150708878,,,
2.2,-9,1.782186068,-5.544464505,1,2,2,3.455535495,0.417813932,,,
2.2,-8,1.958877669,-6.806703626,1,2,2,1.193296374,0.241122331,,,
2.2,-7,1.326527032,-5.912594384,1,2,2,1.087405616,0.873472968,,,
2.2,-6,1.882555719,-5.993459116,1,2,2,0.006540884,0.317444281,,,
2.2,-5,1.791798179,-6.111250788,1,2,2,1.111250788,0.408201821,,,
2.2,-4,1.656247321,-5.914981141,1,2,2,1.914981141,0.543752679,,,
2.2,-3,1.671852842,-4.675003335,1,2,2,1.675003335,0.528147158,,,
2.2,-2,1.550103786,-2.937831212,1,2,2,0.937831212,0.649896214,,,
2.5,-10,1.667742137,-6.165080575,1,2,2,3.834919425,0.832257863,,,
2.5,-9,1.622255149,-4.773666818,1,2,2,4.226333182,0.877744851,,,
2.5,-8,1.729424002,-6.222852064,1,2,2,1.777147936,0.770575998,,,
2.5,-7,1.936155721,-6.420177464,1,2,2,0.579822536,0.563844279,,,
2.5,-6,1.402816547,-6.420412063,1,2,2,0.420412063,1.097183453,,,
2.5,-5,1.966076508,-5.521467566,1,2,2,0.521467566,0.533923492,,,
2.5,-4,0.900127615,-5.149161982,1,2,2,1.149161982,1.599872385,,,
2.5,-3,1.267374365,-7.167526685,1,2,2,4.167526685,1.232625635,,,
2.5,-2,1.4451601,-2.256224344,1,2,2,0.256224344,1.0548399,,,
0.1,-10,0.066829234,-8.344134996,1,2,3,1.655865004,0.033170766,,,
0.1,-9,0.168624735,-8.120069671,1,2,3,0.879930329,0.068624735,,,
0.1,-8,0.094061957,-7.353084793,1,2,3,0.646915207,0.005938043,,,
0.1,-7,0.114698973,-7.871287204,1,2,3,0.871287204,0.014698973,,,
0.1,-6,0.096659834,-6.384556753,1,2,3,0.384556753,0.003340166,,,
0.1,-5,0.113010455,-4.755901656,1,2,3,0.244098344,0.013010455,,,
0.1,-4,0.101621319,-3.89009958,1,2,3,0.10990042,0.001621319,,,
0.1,-3,0.144534025,-3.348948253,1,2,3,0.348948253,0.044534025,,,
0.1,-2,0.098137327,-2.01146285,1,2,3,0.01146285,0.001862673,,,
0.4,-10,0.344554934,-7.857094176,1,2,3,2.142905824,0.055445066,,,
0.4,-9,0.357622845,-7.457584235,1,2,3,1.542415765,0.042377155,,,
0.4,-8,0.540089035,-6.239384861,1,2,3,1.760615139,0.140089035,,,
0.4,-7,0.423269131,-6.888918449,1,2,3,0.111081551,0.023269131,,,
0.4,-6,0.416176526,-6.301205352,1,2,3,0.301205352,0.016176526,,,
0.4,-5,0.479719281,-4.505547689,1,2,3,0.494452311,0.079719281,,,
0.4,-4,0.373211887,-3.959924301,1,2,3,0.040075699,0.026788113,,,
0.4,-3,0.379607752,-2.973988454,1,2,3,0.026011546,0.020392248,,,
0.4,-2,0.433238031,-2.04265899,1,2,3,0.04265899,0.033238031,,,
0.7,-10,0.909089758,-5.296978373,1,2,3,4.703021627,0.209089758,,,
0.7,-9,0.856247863,-7.3663446,1,2,3,1.6336554,0.156247863,,,
0.7,-8,0.614810056,-7.03110791,1,2,3,0.96889209,0.085189944,,,
0.7,-7,0.794598362,-7.269653121,1,2,3,0.269653121,0.094598362,,,
0.7,-6,0.662894152,-6.425659203,1,2,3,0.425659203,0.037105848,,,
0.7,-5,0.792003856,-6.161596987,1,2,3,1.161596987,0.092003856,,,
0.7,-4,0.559747206,-4.238621293,1,2,3,0.238621293,0.140252794,,,
0.7,-3,0.816247161,-2.483968616,1,2,3,0.516031384,0.116247161,,,
0.7,-2,0.546994685,-2.05486415,1,2,3,0.05486415,0.153005315,,,
1,-10,1.123287903,-7.431478329,1,2,3,2.568521671,0.123287903,,,
1,-9,1.26394812,-7.069272831,1,2,3,1.930727169,0.26394812,,,
1,-8,1.066734914,-7.885742934,1,2,3,0.114257066,0.066734914,,,
1,-7,0.824449398,-6.394723143,1,2,3,0.605276857,0.175550602,,,
1,-6,1.035487806,-6.056357655,1,2,3,0.056357655,0.035487806,,,
1,-5,1.362866623,-4.055103968,1,2,3,0.944896032,0.362866623,,,
1,-4,1.479518081,-4.572208028,1,2,3,0.572208028,0.479518081,,,
1,-3,1.100692401,-3.573765206,1,2,3,0.573765206,0.100692401,,,
1,-2,0.898022682,-2.790167917,1,2,3,0.790167917,0.101977318,,,
1.3,-10,1.27997676,-5.652042481,1,2,3,4.347957519,0.02002324,,,
1.3,-9,1.543567993,-6.576407379,1,2,3,2.423592621,0.243567993,,,
1.3,-8,1.095246532,-6.885450949,1,2,3,1.114549051,0.204753468,,,
1.3,-7,1.43217939,-5.490710941,1,2,3,1.509289059,0.13217939,,,
1.3,-6,0.737251329,-4.858487942,1,2,3,1.141512058,0.562748671,,,
1.3,-5,1.449471391,-4.524028875,1,2,3,0.475971125,0.149471391,,,
1.3,-4,1.614336534,-4.585174737,1,2,3,0.585174737,0.314336534,,,
1.3,-3,1.083205126,-4.052433723,1,2,3,1.052433723,0.216794874,,,
1.3,-2,1.119199833,-3.621607822,1,2,3,1.621607822,0.180800167,,,
1.6,-10,1.172468614,-7.607188298,1,2,3,2.392811702,0.427531386,,,
1.6,-9,0.832076597,-6.812913641,1,2,3,2.187086359,0.767923403,,,
1.6,-8,1.363716063,-7.074556151,1,2,3,0.925443849,0.236283937,,,
1.6,-7,1.488731042,-3.833472907,1,2,3,3.166527093,0.111268958,,,
