true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
1,-10,1.055884744,-6.995245576,1,1,2,3.004754424,0.055884744,,,
1.6,-9,1.875086729,-5.968670074,1,1,9,3.031329926,0.275086729,,,
1.6,-9,1.560574448,-5.953308447,1,1,1,3.046691553,0.039425552,,,
2.5,-3,1.543781365,-6.047029962,1,1,5,3.047029962,0.956218635,,,
1.6,-9,2.116435579,-5.935957899,1,1,5,3.064042101,0.516435579,,,
1.3,-10,1.343291373,-6.922833783,1,1,1,3.077166217,0.043291373,,,
1,-9,0.904426558,-5.920212111,1,1,6,3.079787889,0.095573442,,,
2.2,-3,1.709364827,-6.091367129,1,1,2,3.091367129,0.490635173,,,
1,-9,1.099802625,-5.904524301,1,1,8,3.095475699,0.099802625,,,
0.7,-9,0.921464664,-5.903419245,1,1,8,3.096580755,0.221464664,,,
1.6,-9,1.758273686,-5.899074303,1,1,3,3.100925697,0.158273686,,,
1,-10,1.19904219,-6.867038784,1,1,4,3.132961216,0.19904219,,,
1.3,-7,1.176602355,-3.866834909,1,1,8,3.133165091,0.123397645,,,
1.6,-10,1.932995118,-6.861084789,1,1,6,3.138915211,0.332995118,,,
0.4,-9,0.443129048,-5.846936382,1,1,7,3.153063618,0.043129048,,,
0.7,-10,0.665848052,-6.83795797,1,1,1,3.16204203,0.034151948,,,
1.3,-10,1.249020872,-6.829305198,1,1,2,3.170694802,0.050979128,,,
1,-9,1.142496717,-5.810320956,1,1,9,3.189679044,0.142496717,,,
0.4,-10,0.526485345,-6.802333008,1,1,5,3.197666992,0.126485345,,,
1,-8,1.189105232,-4.791364064,1,1,9,3.208635936,0.189105232,,,
1.6,-9,2.093283151,-5.766854366,1,1,6,3.233145634,0.493283151,,,
1.9,-9,1.365494904,-5.755302788,1,1,3,3.244697212,0.534505096,,,
0.7,-9,0.698148978,-5.741374676,1,1,7,3.258625324,0.001851022,,,
1,-10,1.241981878,-6.734676329,1,1,6,3.265323671,0.241981878,,,
2.5,-9,1.97716083,-5.713688422,1,1,7,3.286311578,0.52283917,,,
1.6,-9,1.206842498,-5.708464818,1,1,7,3.291535182,0.393157502,,,
1.9,-10,1.65222807,-6.706114952,1,1,6,3.293885048,0.24777193,,,
1.9,-9,2.196477277,-5.691552648,1,1,10,3.308447352,0.296477277,,,
1.9,-9,2.345660283,-5.682019908,1,1,8,3.317980092,0.445660283,,,
2.2,-10,2.056411308,-6.678862989,1,1,3,3.321137011,0.143588692,,,
2.2,-9,1.90621047,-5.672697723,1,1,1,3.327302277,0.29378953,,,
1.3,-10,1.487580749,-6.667203134,1,1,9,3.332796866,0.187580749,,,
1.6,-9,1.68573255,-5.637385407,1,1,4,3.362614593,0.08573255,,,
1.9,-10,1.989910911,-6.630097444,1,1,1,3.369902556,0.089910911,,,
1,-9,1.034580202,-5.620513189,1,1,3,3.379486811,0.034580202,,,
2.2,-9,1.754427115,-5.606180388,1,1,8,3.393819612,0.445572885,,,
1.3,-10,1.361994489,-6.604805688,1,1,6,3.395194312,0.061994489,,,
0.1,-9,0.052306819,-5.603850809,1,1,8,3.396149191,0.047693181,,,
1.9,-10,1.838926039,-6.601911535,1,1,9,3.398088465,0.061073961,,,
0.7,-9,0.658797689,-5.590844388,1,1,10,3.409155612,0.041202311,,,
2.2,-10,2.185122163,-6.583238194,1,1,4,3.416761806,0.014877837,,,
1,-10,1.066008001,-6.578216278,1,1,3,3.421783722,0.066008001,,,
2.2,-10,2.218006984,-6.572350201,1,1,1,3.427649799,0.018006984,,,
1,-9,0.890569786,-5.55543976,1,1,2,3.44456024,0.109430214,,,
1.6,-10,1.836492029,-6.550117564,1,1,2,3.449882436,0.236492029,,,
1.9,-10,1.968250744,-6.528729228,1,1,3,3.471270772,0.068250744,,,
2.5,-3,1.55302784,-6.475963329,1,1,7,3.475963329,0.94697216,,,
2.2,-10,2.386733866,-6.516342389,1,1,8,3.483657611,0.186733866,,,
1.6,-9,2.189047397,-5.501483946,1,1,8,3.498516054,0.589047397,,,
2.2,-10,2.177154517,-6.481373535,1,1,6,3.518626465,0.022845483,,,
0.4,-9,0.430159214,-5.466088294,1,1,5,3.533911706,0.030159214,,,
2.5,-9,1.533213234,-5.453018284,1,1,5,3.546981716,0.966786766,,,
1,-10,1.080879116,-6.452450854,1,1,5,3.547549146,0.080879116,,,
1.3,-10,1.977988553,-6.452421564,1,1,5,3.547578436,0.677988553,,,
2.5,-10,2.141197002,-6.448195311,1,1,10,3.551804689,0.358802998,,,
0.4,-10,0.445375397,-6.431803598,1,1,1,3.568196402,0.045375397,,,
0.4,-10,0.453911025,-6.429741751,1,1,6,3.570258249,0.053911025,,,
2.5,-10,1.970073048,-6.42840634,1,1,8,3.57159366,0.529926952,,,
1.6,-10,1.833012779,-6.417531234,1,1,9,3.582468766,0.233012779,,,
2.5,-10,1.836938203,-6.415384431,1,1,1,3.584615569,0.663061797,,,
1.9,-9,2.076871701,-5.408909369,1,1,5,3.591090631,0.176871701,,,
1.3,-10,1.214856015,-6.382984838,1,1,4,3.617015162,0.085143985,,,
1,-10,1.128160426,-6.380838575,1,1,9,3.619161425,0.128160426,,,
2.5,-2,1.77972155,-5.645704149,1,1,7,3.645704149,0.72027845,,,
0.1,-10,0.080498516,-6.346237166,1,1,6,3.653762834,0.019501484,,,
1,-9,1.157095413,-5.342065786,1,1,1,3.657934214,0.157095413,,,
2.2,-10,1.83038975,-6.333750711,1,1,5,3.666249289,0.36961025,,,
0.7,-9,1.017862977,-5.328044586,1,1,1,3.671955414,0.317862977,,,
1.9,-10,1.666807603,-6.324705251,1,1,4,3.675294749,0.233192397,,,
1.6,-8,1.759534841,-4.319835432,1,1,9,3.680164568,0.159534841,,,
1.9,-10,2.298877046,-6.301246981,1,1,5,3.698753019,0.398877046,,,
1.6,-10,2.00474398,-6.300470749,1,1,1,3.699529251,0.40474398,,,
0.1,-10,0.083194473,-6.26999453,1,1,2,3.73000547,0.016805527,,,
0.1,-10,0.081634016,-6.262741742,1,1,3,3.737258258,0.018365984,,,
0.1,-10,0.073754984,-6.251840655,1,1,10,3.748159345,0.026245016,,,
2.5,-10,1.975166559,-6.238748921,1,1,2,3.761251079,0.524833441,,,
0.1,-10,0.083358714,-6.235065502,1,1,4,3.764934498,0.016641286,,,
2.5,-2,1.230348886,-5.780883063,1,1,3,3.780883063,1.269651114,,,
0.1,-10,0.082831505,-6.21822615,1,1,8,3.78177385,0.017168495,,,
1.3,-10,1.135454644,-6.194383259,1,1,8,3.805616741,0.164545356,,,
2.2,-10,1.840164267,-6.170917834,1,1,2,3.829082166,0.359835733,,,
0.4,-10,0.528181313,-6.160885319,1,1,7,3.839114681,0.128181313,,,
0.1,-10,0.078084679,-6.145244147,1,1,1,3.854755853,0.021915321,,,
2.5,-10,1.638397389,-6.136323686,1,1,5,3.863676314,0.861602611,,,
2.2,-10,2.461110009,-6.13490145,1,1,9,3.86509855,0.261110009,,,
1.9,-9,2.074183726,-5.128330108,1,1,2,3.871669892,0.174183726,,,
1,-8,1.121879482,-4.088435019,1,1,8,3.911564981,0.121879482,,,
1.9,-10,2.560674034,-6.080156293,1,1,7,3.919843707,0.660674034,,,
0.7,-10,0.643666747,-5.977895699,1,1,6,4.022104301,0.056333253,,,
2.2,-10,1.324954301,-5.963115612,1,1,10,4.036884388,0.875045699,,,
0.7,-10,0.751589662,-5.891993358,1,1,3,4.108006642,0.051589662,,,
0.7,-10,0.681608848,-5.870017767,1,1,8,4.129982233,0.018391152,,,
2.5,-10,1.618358732,-5.868117145,1,1,7,4.131882855,0.881641268,,,
1.3,-10,1.416104969,-5.858399626,1,1,7,4.141600374,0.116104969,,,
2.5,-10,1.925977578,-5.84317927,1,1,9,4.15682073,0.574022422,,,
1.3,-9,1.636123903,-4.83637742,1,1,2,4.16362258,0.336123903,,,
1.6,-10,1.796477704,-5.799027358,1,1,8,4.200972642,0.196477704,,,
1,-10,1.116250438,-5.774896283,1,1,10,4.225103717,0.116250438,,,
0.4,-9,0.408745686,-4.766272601,1,1,2,4.233727399,0.008745686,,,
1.9,-9,1.890152071,-4.743927911,1,1,4,4.256072089,0.009847929,,,
1.6,-10,1.845396662,-5.724060886,1,1,4,4.275939114,0.245396662,,,
1.6,-10,1.768390915,-5.721370885,1,1,5,4.278629115,0.168390915,,,
0.4,-10,0.409423331,-5.703174985,1,1,10,4.296825015,0.009423331,,,
0.4,-10,0.455742304,-5.641518342,1,1,8,4.358481658,0.055742304,,,
1,-10,0.842799146,-5.633697281,1,1,7,4.366302719,0.157200854,,,
2.5,-10,1.889563307,-5.632606072,1,1,6,4.367393928,0.610436693,,,
2.5,-9,2.254615238,-4.629647337,1,1,3,4.370352663,0.245384762,,,
0.7,-10,0.665646654,-5.540527484,1,1,4,4.459472516,0.034353346,,,
2.2,-10,1.675292223,-5.530746082,1,1,7,4.469253918,0.524707777,,,
2.2,-9,1.498545093,-4.522033889,1,1,9,4.477966111,0.701454907,,,
0.7,-10,0.872720067,-5.453173158,1,1,10,4.546826842,0.172720067,,,
0.1,-10,0.051980441,-5.428950053,1,1,9,4.571049947,0.048019559,,,
0.7,-10,0.8983352,-5.37974231,1,1,5,4.62025769,0.1983352,,,
0.7,-10,0.729236464,-5.273704147,1,1,2,4.726295853,0.029236464,,,
0.1,-10,0.038215658,-5.25033681,1,1,5,4.74966319,0.061784342,,,
1.3,-10,1.668354443,-5.237942322,1,1,3,4.762057678,0.368354443,,,
0.4,-9,0.446117015,-4.210785464,1,1,6,4.789214536,0.046117015,,,
1.9,-10,1.740903011,-5.203554391,1,1,8,4.796445609,0.159096989,,,
1,-10,1.02744811,-5.181141669,1,1,1,4.818858331,0.02744811,,,
0.1,-10,0.039744444,-5.17085739,1,1,7,4.82914261,0.060255556,,,
2.5,-10,1.283602363,-5.144271689,1,1,3,4.855728311,1.216397637,,,
1.3,-10,0.966721294,-5.142687133,1,1,10,4.857312867,0.333278706,,,
1.6,-10,1.883572902,-5.095241853,1,1,3,4.904758147,0.283572902,,,
0.7,-9,0.7494562,-3.901247485,1,1,9,5.098752515,0.0494562,,,
1.9,-10,1.857298651,-4.829241956,1,1,10,5.170758044,0.042701349,,,
2.5,-10,2.122718353,-4.815453786,1,1,4,5.184546214,0.377281647,,,
1.9,-10,2.281348639,-4.671762214,1,1,2,5.328237786,0.381348639,,,
1,-10,0.865712132,-4.636212503,1,1,8,5.363787497,0.134287868,,,
1.6,-10,1.159109369,-4.546106694,1,1,7,5.453893306,0.440890631,,,
0.1,-3,0.07565733,-2.997621897,1,2,3,0.002378103,0.02434267,,,
0.7,-5,0.679094709,-4.996595429,1,2,1,0.003404571,0.020905291,,,
0.1,-3,0.120864827,-2.996530401,1,2,8,0.003469599,0.020864827,,,
0.1,-2,0.059130676,-2.004301411,1,2,3,0.004301411,0.040869324,,,
0.1,-2,0.057380983,-2.00487932,1,2,8,0.00487932,0.042619017,,,
0.1,-3,0.073840839,-3.004981777,1,2,7,0.004981777,0.026159161,,,
0.4,-5,0.46550249,-5.005310054,1,2,4,0.005310054,0.06550249,,,
2.5,-7,2.454272989,-6.994557366,1,2,6,0.005442634,0.045727011,,,
0.4,-4,0.398131995,-3.994525329,1,2,4,0.005474671,0.001868005,,,
0.1,-3,0.122436906,-3.008731669,1,2,10,0.008731669,0.022436906,,,
0.4,-3,0.445214311,-2.991006956,1,2,2,0.008993044,0.045214311,,,
0.1,-3,0.073391945,-2.990995891,1,2,6,0.009004109,0.026608055,,,
1.9,-6,1.80800547,-6.010770665,1,2,7,0.010770665,0.09199453,,,
1.3,-2,1.440933135,-2.011534725,1,2,6,0.011534725,0.140933135,,,
0.1,-3,0.077964313,-3.013320459,1,2,4,0.013320459,0.022035687,,,
0.4,-7,0.37338402,-7.015910234,1,2,8,0.015910234,0.02661598,,,
0.1,-6,0.188371666,-5.984083158,1,2,5,0.015916842,0.088371666,,,
0.4,-7,0.41569334,-6.983359236,1,2,4,0.016640764,0.01569334,,,
0.1,-5,0.093001901,-5.017561509,1,2,2,0.017561509,0.006998099,,,
0.4,-3,0.346642326,-2.982041474,1,2,6,0.017958526,0.053357674,,,
0.7,-4,0.690237325,-4.018805826,1,2,6,0.018805826,0.009762675,,,
0.1,-3,0.127190169,-2.980751013,1,2,9,0.019248987,0.027190169,,,
0.1,-2,0.181464398,-1.979111134,1,2,7,0.020888866,0.081464398,,,
0.4,-2,0.527066995,-1.978934279,1,2,4,0.021065721,0.127066995,,,
1.3,-2,1.057194646,-1.976281007,1,2,4,0.023718993,0.242805354,,,
1.6,-5,1.217757091,-5.024498119,1,2,7,0.024498119,0.382242909,,,
1.3,-3,1.265126111,-3.024784097,1,2,1,0.024784097,0.034873889,,,
0.1,-2,0.074262208,-2.026642255,1,2,5,0.026642255,0.025737792,,,
0.7,-2,0.80086193,-1.970755224,1,2,1,0.029244776,0.10086193,,,
0.1,-2,0.15271107,-2.031535624,1,2,9,0.031535624,0.05271107,,,
2.2,-6,2.028245365,-5.96678611,1,2,7,0.03321389,0.171754635,,,
0.1,-2,0.142256218,-2.033972541,1,2,2,0.033972541,0.042256218,,,
1,-4,0.986762406,-3.965928308,1,2,9,0.034071692,0.013237594,,,
0.4,-2,0.514156082,-2.034123748,1,2,1,0.034123748,0.114156082,,,
0.4,-2,0.367686909,-1.962497005,1,2,7,0.037502995,0.032313091,,,
1,-2,1.351886697,-1.962350457,1,2,9,0.037649543,0.351886697,,,
1,-4,1.015445118,-4.038162531,1,2,2,0.038162531,0.015445118,,,
1,-5,1.290874653,-5.043535811,1,2,1,0.043535811,0.290874653,,,
0.1,-2,0.096935439,-1.955705099,1,2,1,0.044294901,0.003064561,,,
0.1,-5,0.134835981,-4.953304195,1,2,3,0.046695805,0.034835981,,,
0.7,-5,0.607733107,-4.953152995,1,2,10,0.046847005,0.092266893,,,
1,-2,0.797906768,-2.046934182,1,2,6,0.046934182,0.202093232,,,
1,-3,1.094039756,-3.047625099,1,2,10,0.047625099,0.094039756,,,
0.7,-5,0.496366356,-4.951164696,1,2,7,0.048835304,0.203633644,,,
1.6,-2,1.578749052,-1.948669063,1,2,10,0.051330937,0.021250948,,,
0.1,-2,0.029581046,-1.948612065,1,2,4,0.051387935,0.070418954,,,
0.1,-5,0.091603463,-4.947772382,1,2,9,0.052227618,0.008396537,,,
1.9,-6,2.26530556,-6.053908778,1,2,9,0.053908778,0.36530556,,,
1,-6,1.036121318,-5.944117544,1,2,2,0.055882456,0.036121318,,,
0.7,-3,0.63322042,-3.056683052,1,2,6,0.056683052,0.06677958,,,
1.6,-2,1.6135717,-2.056818634,1,2,4,0.056818634,0.0135717,,,
1.3,-6,1.426412654,-5.942997723,1,2,6,0.057002277,0.126412654,,,
1.6,-5,1.621346031,-4.94293321,1,2,2,0.05706679,0.021346031,,,
0.4,-4,0.397618836,-4.057573422,1,2,10,0.057573422,0.002381164,,,
0.7,-3,0.760407583,-3.057689567,1,2,9,0.057689567,0.060407583,,,
1.9,-4,1.481423607,-3.942125039,1,2,5,0.057874961,0.418576393,,,
1.3,-7,1.638189696,-7.059052113,1,2,1,0.059052113,0.338189696,,,
2.2,-6,1.398113124,-6.061523283,1,2,6,0.061523283,0.801886876,,,
0.1,-4,0.139874625,-4.062477695,1,2,9,0.062477695,0.039874625,,,
1,-5,0.977344089,-5.064195767,1,2,8,0.064195767,0.022655911,,,
0.7,-3,0.922576184,-3.066715579,1,2,5,0.066715579,0.222576184,,,
1,-4,1.045462715,-4.067236226,1,2,8,0.067236226,0.045462715,,,
2.2,-6,2.316392688,-5.931988829,1,2,3,0.068011171,0.116392688,,,
0.1,-2,0.220609527,-2.068461889,1,2,6,0.068461889,0.120609527,,,
0.4,-3,0.461198404,-3.068886112,1,2,1,0.068886112,0.061198404,,,
2.5,-2,1.64002984,-2.069091562,1,2,3,0.069091562,0.85997016,,,
0.1,-3,0.155465607,-2.929867796,1,2,1,0.070132204,0.055465607,,,
0.4,-3,0.469230502,-3.071996171,1,2,9,0.071996171,0.069230502,,,
0.7,-2,0.604702145,-1.926984317,1,2,5,0.073015683,0.095297855,,,
0.4,-2,0.293867588,-1.926145265,1,2,9,0.073854735,0.106132412,,,
1.3,-2,1.048917101,-2.074746324,1,2,2,0.074746324,0.251082899,,,
1.3,-2,1.109960194,-2.076014623,1,2,5,0.076014623,0.190039806,,,
0.1,-4,0.134217048,-3.922404592,1,2,6,0.077595408,0.034217048,,,
0.7,-2,0.733385042,-2.079310233,1,2,4,0.079310233,0.033385042,,,
0.4,-7,0.382032021,-7.080390991,1,2,6,0.080390991,0.017967979,,,
1,-5,1.005949562,-5.082710964,1,2,7,0.082710964,0.005949562,,,
0.7,-2,0.658239225,-2.083573343,1,2,2,0.083573343,0.041760775,,,
1,-2,0.761964848,-2.084636488,1,2,5,0.084636488,0.238035152,,,
1.3,-4,1.306933359,-4.087630861,1,2,1,0.087630861,0.006933359,,,
1,-2,0.827156503,-2.087835975,1,2,4,0.087835975,0.172843497,,,
1,-2,0.565876537,-1.911798623,1,2,2,0.088201377,0.434123463,,,
1.3,-6,1.086874002,-6.089632116,1,2,9,0.089632116,0.213125998,,,
0.4,-2,0.397150092,-2.089975377,1,2,3,0.089975377,0.002849908,,,
1.6,-7,1.720745258,-7.090738971,1,2,3,0.090738971,0.120745258,,,
1,-2,0.830135122,-2.090834325,1,2,8,0.090834325,0.169864878,,,
1.3,-5,1.278682821,-5.092174568,1,2,5,0.092174568,0.021317179,,,
0.4,-7,0.378323942,-6.904798912,1,2,7,0.095201088,0.021676058,,,
2.2,-2,1.558080551,-1.904783807,1,2,5,0.095216193,0.641919449,,,
0.4,-4,0.446445682,-4.095380985,1,2,5,0.095380985,0.046445682,,,
1,-7,0.939590238,-7.096610575,1,2,8,0.096610575,0.060409762,,,
2.5,-6,1.767048845,-6.097047542,1,2,7,0.097047542,0.732951155,,,
0.1,-4,0.112378855,-3.895865685,1,2,1,0.104134315,0.012378855,,,
0.7,-6,0.783446259,-6.104294488,1,2,8,0.104294488,0.083446259,,,
2.2,-6,1.801388626,-5.895660286,1,2,8,0.104339714,0.398611374,,,
1.9,-2,1.214994314,-2.10528746,1,2,4,0.10528746,0.685005686,,,
0.7,-3,0.720635753,-2.891854082,1,2,4,0.108145918,0.020635753,,,
1,-3,0.967686,-3.10862418,1,2,2,0.10862418,0.032314,,,
0.1,-2,0.178688738,-1.89122272,1,2,10,0.10877728,0.078688738,,,
1.9,-2,1.597824089,-2.110448076,1,2,6,0.110448076,0.302175911,,,
1,-2,1.043405077,-1.887921272,1,2,7,0.112078728,0.043405077,,,
0.4,-5,0.300276763,-5.116175065,1,2,1,0.116175065,0.099723237,,,
1,-6,1.178394257,-5.883484823,1,2,1,0.116515177,0.178394257,,,
0.7,-6,0.732391541,-5.883137485,1,2,4,0.116862515,0.032391541,,,
0.7,-2,0.625205748,-2.117690832,1,2,6,0.117690832,0.074794252,,,
0.7,-3,0.853116234,-3.118060035,1,2,10,0.118060035,0.153116234,,,
0.4,-2,0.487467625,-1.88092255,1,2,10,0.11907745,0.087467625,,,
0.7,-2,0.85940092,-2.119241605,1,2,8,0.119241605,0.15940092,,,
0.1,-7,0.105255126,-7.122254649,1,2,9,0.122254649,0.005255126,,,
0.4,-4,0.327993877,-3.876897814,1,2,2,0.123102186,0.072006123,,,
1,-3,1.145225868,-2.874615312,1,2,8,0.125384688,0.145225868,,,
0.1,-4,0.166117505,-4.132106207,1,2,5,0.132106207,0.066117505,,,
1.3,-5,1.270594212,-4.866988369,1,2,4,0.133011631,0.029405788,,,
2.2,-7,1.911069547,-6.859709135,1,2,9,0.140290865,0.288930453,,,
1.3,-7,1.031583385,-7.140991475,1,2,6,0.140991475,0.268416615,,,
1.6,-2,1.623463657,-1.857423249,1,2,3,0.142576751,0.023463657,,,
2.2,-7,1.501334818,-6.856299776,1,2,8,0.143700224,0.698665182,,,
2.2,-2,2.189786254,-1.856098085,1,2,8,0.143901915,0.010213746,,,
1.3,-3,0.998656641,-3.144684104,1,2,4,0.144684104,0.301343359,,,
0.4,-7,0.235201975,-6.853112639,1,2,1,0.146887361,0.164798025,,,
0.4,-2,0.349091276,-2.147183058,1,2,5,0.147183058,0.050908724,,,
2.2,-3,2.073267012,-3.148258972,1,2,6,0.148258972,0.126732988,,,
0.4,-3,0.28071767,-3.149668046,1,2,7,0.149668046,0.11928233,,,
2.5,-7,1.393686628,-7.14990669,1,2,2,0.14990669,1.106313372,,,
1.9,-3,1.315225294,-3.151519421,1,2,5,0.151519421,0.584774706,,,
0.7,-2,0.530232206,-2.15180353,1,2,10,0.15180353,0.169767794,,,
0.4,-6,0.502063168,-5.846020918,1,2,7,0.153979082,0.102063168,,,
0.1,-4,0.178733863,-3.845470057,1,2,7,0.154529943,0.078733863,,,
2.5,-6,1.297565276,-5.843598658,1,2,2,0.156401342,1.202434724,,,
0.4,-2,0.403673788,-1.842258994,1,2,2,0.157741006,0.003673788,,,
1.9,-5,1.742526337,-5.161709049,1,2,9,0.161709049,0.157473663,,,
0.4,-7,0.403077778,-7.166227015,1,2,3,0.166227015,0.003077778,,,
0.1,-4,0.145635647,-3.831833702,1,2,3,0.168166298,0.045635647,,,
1.6,-2,1.454545469,-1.825869834,1,2,9,0.174130166,0.145454531,,,
0.4,-3,0.356317543,-2.825599257,1,2,10,0.174400743,0.043682457,,,
0.1,-4,0.184020994,-3.825362391,1,2,10,0.174637609,0.084020994,,,
1.9,-6,1.237514142,-6.174645621,1,2,6,0.174645621,0.662485858,,,
1.9,-6,1.91246549,-6.177142224,1,2,4,0.177142224,0.01246549,,,
0.4,-6,0.432080298,-5.819439011,1,2,6,0.180560989,0.032080298,,,
0.1,-7,0.10191426,-7.181468043,1,2,5,0.181468043,0.00191426,,,
0.7,-6,1.076135528,-5.817805813,1,2,7,0.182194187,0.376135528,,,
2.2,-7,1.841534316,-6.817638126,1,2,7,0.182361874,0.358465684,,,
0.7,-2,0.883238276,-2.186030385,1,2,3,0.186030385,0.183238276,,,
0.4,-5,0.410303945,-5.190269424,1,2,5,0.190269424,0.010303945,,,
0.4,-4,0.554473989,-4.193036077,1,2,8,0.193036077,0.154473989,,,
1.3,-2,1.206826449,-2.194183702,1,2,1,0.194183702,0.093173551,,,
1,-7,0.951084515,-6.805527879,1,2,4,0.194472121,0.048915485,,,
0.4,-3,0.369750226,-2.800157118,1,2,3,0.199842882,0.030249774,,,
0.4,-5,0.244467384,-5.207490271,1,2,3,0.207490271,0.155532616,,,
0.7,-2,0.903405279,-1.78695336,1,2,7,0.21304664,0.203405279,,,
0.4,-2,0.576749339,-1.784586916,1,2,6,0.215413084,0.176749339,,,
2.2,-7,1.698055569,-6.784585627,1,2,1,0.215414373,0.501944431,,,
0.4,-7,0.379863091,-7.216032625,1,2,10,0.216032625,0.020136909,,,
1.9,-4,1.354415422,-4.216378076,1,2,9,0.216378076,0.545584578,,,
2.5,-6,1.702718665,-6.221713062,1,2,8,0.221713062,0.797281335,,,
0.7,-7,0.461082624,-7.221932517,1,2,1,0.221932517,0.238917376,,,
0.1,-5,0.146556726,-4.777622995,1,2,7,0.222377005,0.046556726,,,
2.5,-2,1.939595978,-1.775999986,1,2,1,0.224000014,0.560404022,,,
1.9,-3,1.928678716,-2.774936919,1,2,10,0.225063081,0.028678716,,,
2.2,-6,1.347431785,-6.22638335,1,2,1,0.22638335,0.852568215,,,
0.1,-7,0.139717559,-7.226584159,1,2,10,0.226584159,0.039717559,,,
1,-6,0.867437215,-6.229421128,1,2,8,0.229421128,0.132562785,,,
0.1,-7,0.108234498,-7.23202453,1,2,6,0.23202453,0.008234498,,,
0.1,-3,0.040039837,-3.23247341,1,2,2,0.23247341,0.059960163,,,
0.7,-4,0.556088658,-3.766554019,1,2,1,0.233445981,0.143911342,,,
0.4,-2,0.332033549,-2.237226687,1,2,8,0.237226687,0.067966451,,,
1,-5,0.917419647,-4.760863648,1,2,6,0.239136352,0.082580353,,,
1,-4,1.021295887,-3.759318631,1,2,4,0.240681369,0.021295887,,,
1.3,-4,1.12993544,-4.243535459,1,2,8,0.243535459,0.17006456,,,
1.9,-6,1.443351413,-5.753961251,1,2,1,0.246038749,0.456648587,,,
0.4,-5,0.443893721,-5.246655108,1,2,10,0.246655108,0.043893721,,,
2.5,-5,1.934657019,-5.247225792,1,2,3,0.247225792,0.565342981,,,
1.3,-7,0.938532348,-7.24804125,1,2,2,0.24804125,0.361467652,,,
1.3,-2,1.327043214,-2.248719521,1,2,7,0.248719521,0.027043214,,,
2.2,-5,2.031818537,-4.742660931,1,2,8,0.257339069,0.168181463,,,
0.7,-5,0.632490045,-4.732838713,1,2,8,0.267161287,0.067509955,,,
1.3,-2,1.19074265,-2.267911292,1,2,10,0.267911292,0.10925735,,,
0.4,-5,0.22848659,-4.732026674,1,2,2,0.267973326,0.17151341,,,
1,-5,1.330008728,-5.275067987,1,2,3,0.275067987,0.330008728,,,
0.1,-6,0.084837545,-5.722460193,1,2,2,0.277539807,0.015162455,,,
0.7,-7,0.879261301,-6.722036021,1,2,6,0.277963979,0.179261301,,,
1.6,-4,1.263937664,-3.719545625,1,2,3,0.280454375,0.336062336,,,
0.4,-3,0.40717173,-3.280821677,1,2,8,0.280821677,0.00717173,,,
0.1,-3,0.211660897,-3.288500604,1,2,5,0.288500604,0.111660897,,,
0.7,-2,0.722314959,-2.288784279,1,2,9,0.288784279,0.022314959,,,
1.3,-2,1.32288113,-2.28900147,1,2,8,0.28900147,0.02288113,,,
0.1,-7,0.110709522,-7.289508493,1,2,4,0.289508493,0.010709522,,,
1.9,-2,1.727632866,-1.71020309,1,2,1,0.28979691,0.172367134,,,
0.7,-7,0.685991809,-7.290403554,1,2,9,0.290403554,0.014008191,,,
2.2,-3,1.592006519,-3.291164898,1,2,5,0.291164898,0.607993481,,,
1.6,-6,1.996496866,-5.708423561,1,2,4,0.291576439,0.396496866,,,
1.9,-2,1.927057944,-1.706711644,1,2,2,0.293288356,0.027057944,,,
1,-3,1.10943904,-2.706405181,1,2,5,0.293594819,0.10943904,,,
0.4,-4,0.560730329,-4.295126991,1,2,3,0.295126991,0.160730329,,,
2.5,-3,1.25184667,-2.700565983,1,2,6,0.299434017,1.24815333,,,
1.6,-5,1.440300405,-4.698318539,1,2,10,0.301681461,0.159699595,,,
1.6,-3,1.533160044,-3.301703904,1,2,8,0.301703904,0.066839956,,,
0.7,-6,0.861385666,-6.303349626,1,2,3,0.303349626,0.161385666,,,
0.4,-7,0.517784727,-6.693998442,1,2,2,0.306001558,0.117784727,,,
1.9,-4,1.546632912,-4.306490812,1,2,7,0.306490812,0.353367088,,,
1.6,-3,1.183504515,-2.691640174,1,2,1,0.308359826,0.416495485,,,
2.2,-5,2.040376285,-5.309846105,1,2,10,0.309846105,0.159623715,,,
1.6,-2,1.257294859,-2.30998665,1,2,1,0.30998665,0.342705141,,,
0.7,-4,0.807006986,-4.31753417,1,2,7,0.31753417,0.107006986,,,
1.6,-7,1.944122716,-6.679699827,1,2,10,0.320300173,0.344122716,,,
0.7,-6,0.91835218,-5.677535912,1,2,9,0.322464088,0.21835218,,,
0.7,-5,0.78696464,-4.674126039,1,2,2,0.325873961,0.08696464,,,
0.1,-4,0.12495689,-4.326116378,1,2,2,0.326116378,0.02495689,,,
1.9,-5,1.593325127,-4.671732602,1,2,10,0.328267398,0.306674873,,,
0.4,-5,0.422429247,-4.670457321,1,2,8,0.329542679,0.022429247,,,
0.4,-3,0.333632338,-3.330854472,1,2,5,0.330854472,0.066367662,,,
1.9,-4,1.329805329,-3.663842006,1,2,3,0.336157994,0.570194671,,,
1.6,-2,1.544250238,-2.336687397,1,2,6,0.336687397,0.055749762,,,
